Flight_Number,Departure_Airport,Arrival_Airport,Flight_Date,Flight_Time,Booking_Date,Booking_Channel,Passenger_ID,Age,Travel_Class,Ticket_Price,Fare_Class,Payment_Method,Flight_Month,Date,GDP_Growth_Rate,Inflation_Rate,Unemployment_Rate,Month,Holiday_Name,Holiday_Date,Holiday_Type,Holiday_Indicator,Weather_Condition,Temperature,Wind_Speed,Precipitation,Departure_Delay,Cancellation,Competitor_Price,Booking_Lead_Time,Airline,Flight_Date_Numeric,Booking_Date_Numeric,Flight_Time_Minutes,Holiday_Date_Numeric,Days_Until_Flight,Surge_Factor,Original_Ticket_Price
BA202,JFK,MIA,2023-02-05,18:08:00,2022-12-03,Travel Agency,650,30,Economy,162.35,Regular,Debit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-05,Non-Holiday,0,Fog,26.96,5.55,3.93,213,0,457.69,64,British Airways,35,67,1088,35,64,1.0,324.7
AA100,DFW,SEA,2023-01-31,23:26:00,2023-01-15,Online,1162,32,Business,240.63,Discount,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-31,Non-Holiday,0,Clear,35.91,17.25,48.64,128,0,434.89,16,American Airlines,30,110,1406,30,16,1.5,320.84
DA404,DFW,SFO,2023-11-05,06:42:00,2023-10-14,Travel Agency,4660,48,First Class,1045.56,Regular,Debit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-05,Non-Holiday,0,Fog,23.08,1.31,15.8,187,0,420.04,22,Delta Airlines,308,382,402,308,22,1.5,1394.08
EA505,JFK,MIA,2023-07-21,07:53:00,2023-06-14,Online,4883,57,Economy,270.522,Premium,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-21,Non-Holiday,0,Storm,7.67,4.31,24.9,123,0,1158.35,37,Emirates,201,260,473,201,37,1.2,450.87
CA303,ORD,ATL,2023-09-26,20:00:00,2023-09-20,Travel Agency,1844,37,Business,471.534,Discount,Miles,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-26,Non-Holiday,0,Rain,14.64,12.09,17.1,102,0,611.48,6,Air Canada,268,358,1200,268,6,2.8,336.81
EA505,LAX,LAS,2023-07-21,15:05:00,2023-04-30,Travel Agency,413,23,First Class,302.1,Premium,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-21,Non-Holiday,0,Storm,-8.32,7.86,24.44,213,0,965.55,82,Emirates,201,215,905,201,82,1.0,604.2
CA303,DFW,SEA,2023-04-12,16:58:00,2023-02-06,Online,1156,42,Business,263.805,Discount,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-12,Non-Holiday,0,Snow,-3.99,12.95,39.86,98,0,884.94,65,Air Canada,101,132,1018,101,65,1.0,527.61
EA505,JFK,MIA,2023-12-12,22:32:00,2023-11-11,Travel Agency,3792,58,First Class,134.58599999999998,Premium,Miles,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-12,Non-Holiday,0,Rain,28.58,1.97,26.19,89,1,1342.08,31,Emirates,345,410,1352,345,31,1.2,224.31
EA505,LAX,SEA,2023-10-29,17:09:00,2023-09-03,Travel Agency,2505,44,Economy,111.965,Discount,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-29,Non-Holiday,0,Rain,-9.09,14.23,20.28,118,0,456.07,56,Emirates,301,341,1029,301,56,1.0,223.93
DA404,DFW,ATL,2023-12-28,21:02:00,2023-10-04,Travel Agency,1540,22,First Class,342.885,Discount,Credit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-28,Non-Holiday,0,Clear,-2.33,13.8,26.0,179,0,936.55,85,Delta Airlines,361,372,1262,361,85,1.0,685.77
DA404,JFK,SFO,2023-03-18,17:45:00,2023-02-25,Online,3012,22,Economy,459.885,Discount,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-18,Non-Holiday,0,Fog,31.58,3.38,45.39,26,0,1253.69,21,Delta Airlines,76,151,1065,76,21,1.5,613.18
AA100,DFW,SEA,2023-05-20,19:05:00,2023-02-18,Phone,3747,49,First Class,286.22,Regular,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-20,Non-Holiday,0,Snow,26.78,6.16,21.67,96,0,1128.5,91,American Airlines,139,144,1145,139,91,1.0,572.44
CA303,JFK,MIA,2023-06-19,21:36:00,2023-05-17,Travel Agency,800,48,Business,527.898,Regular,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-19,Non-Holiday,0,Storm,6.69,15.93,40.7,2,0,1317.59,33,Air Canada,169,232,1296,169,33,1.2,879.83
BA202,DEN,ATL,2023-10-17,02:08:00,2023-09-06,Phone,3655,49,First Class,65.30999999999999,Regular,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-17,Non-Holiday,0,Rain,35.37,1.15,40.89,42,0,1129.13,41,British Airways,289,344,128,289,41,1.2,108.85
CA303,DEN,LAS,2023-06-26,04:53:00,2023-06-02,Online,2344,56,Economy,404.5725,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-26,Non-Holiday,0,Fog,35.38,5.74,42.91,22,0,659.13,24,Air Canada,176,248,293,176,24,1.5,539.43
EA505,LAX,SEA,2023-03-23,12:04:00,2022-12-15,Online,2248,20,Economy,636.54,Regular,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-23,Non-Holiday,0,Rain,-0.32,1.05,46.02,176,0,291.38,98,Emirates,81,79,724,81,98,1.0,1273.08
DA404,JFK,SFO,2023-06-25,10:27:00,2023-04-29,Online,3344,54,Business,655.945,Regular,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-25,Non-Holiday,0,Fog,36.46,15.52,2.78,171,0,487.72,57,Delta Airlines,175,214,627,175,57,1.0,1311.89
AA100,DFW,SFO,2023-10-09,09:02:00,2023-08-01,Online,4138,35,Business,255.64,Discount,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-09,Non-Holiday,0,Snow,26.08,0.85,27.99,156,0,269.29,69,American Airlines,281,308,542,281,69,1.0,511.28
EA505,JFK,SEA,2023-06-29,14:29:00,2023-05-20,Phone,519,33,Economy,697.734,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-29,Non-Holiday,0,Fog,17.29,6.43,3.48,51,0,1287.19,40,Emirates,179,235,869,179,40,1.2,1162.89
AA100,LAX,SFO,2023-03-22,08:06:00,2023-03-06,Online,4910,43,Economy,458.0925,Discount,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-22,Non-Holiday,0,Clear,13.53,4.1,26.36,239,0,1002.9,16,American Airlines,80,160,486,80,16,1.5,610.79
BA202,JFK,ATL,2023-04-22,11:51:00,2023-02-18,Phone,1279,42,Business,71.585,Discount,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Snow,26.54,18.32,31.43,107,0,340.23,63,British Airways,111,144,711,111,63,1.0,143.17
DA404,ORD,LAS,2023-05-17,17:26:00,2023-03-05,Phone,1307,49,Economy,594.31,Discount,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-17,Non-Holiday,0,Storm,1.53,18.54,31.28,70,0,374.85,73,Delta Airlines,136,159,1046,136,73,1.0,1188.62
DA404,JFK,ATL,2023-05-16,04:57:00,2023-02-21,Phone,4532,22,Economy,625.765,Regular,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-16,Non-Holiday,0,Rain,-5.46,17.36,44.68,56,0,669.32,84,Delta Airlines,135,147,297,135,84,1.0,1251.53
EA505,DFW,ATL,2023-05-21,09:25:00,2023-03-20,Online,2062,28,First Class,304.945,Premium,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-21,Non-Holiday,0,Storm,32.82,12.73,26.83,47,0,1125.67,62,Emirates,140,174,565,140,62,1.0,609.89
AA100,JFK,ATL,2023-08-31,20:01:00,2023-07-11,Online,3476,43,Business,671.955,Regular,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-31,Non-Holiday,0,Fog,22.55,6.24,9.81,157,0,903.27,51,American Airlines,242,287,1201,242,51,1.0,1343.91
BA202,JFK,LAS,2023-10-31,10:52:00,2023-09-16,Phone,2381,28,Economy,620.886,Regular,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-31,Non-Holiday,0,Clear,-6.98,17.09,16.09,154,0,188.84,45,British Airways,303,354,652,303,45,1.2,1034.81
AA100,DFW,SFO,2023-04-29,08:50:00,2023-03-16,Phone,4808,26,First Class,81.636,Premium,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-29,Non-Holiday,0,Storm,5.01,4.73,33.7,71,0,242.61,44,American Airlines,118,170,530,118,44,1.2,136.06
DA404,DFW,SEA,2023-09-29,14:35:00,2023-07-25,Phone,3901,27,Economy,102.515,Premium,Credit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-29,Non-Holiday,0,Fog,2.27,14.2,12.01,5,0,1248.19,66,Delta Airlines,271,301,875,271,66,1.0,205.03
CA303,DFW,SFO,2023-07-23,07:28:00,2023-05-05,Phone,2167,53,First Class,740.245,Premium,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-23,Non-Holiday,0,Snow,-3.98,6.9,46.74,159,0,324.69,79,Air Canada,203,220,448,203,79,1.0,1480.49
EA505,LAX,ATL,2023-01-22,02:29:00,2022-11-17,Travel Agency,1696,48,First Class,631.27,Premium,Credit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-22,Non-Holiday,0,Snow,11.89,5.17,40.47,140,0,294.49,66,Emirates,21,51,149,21,66,1.0,1262.54
AA100,JFK,SFO,2023-07-23,15:20:00,2023-06-08,Travel Agency,3853,28,First Class,206.82,Discount,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-23,Non-Holiday,0,Storm,8.79,7.31,14.19,144,0,228.14,45,American Airlines,203,254,920,203,45,1.2,344.7
CA303,JFK,SFO,2023-04-07,17:44:00,2023-02-08,Travel Agency,3641,26,Business,435.84,Regular,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-07,Non-Holiday,0,Fog,36.53,4.35,37.0,113,0,734.69,58,Air Canada,96,134,1064,96,58,1.0,871.68
EA505,DFW,LAS,2023-09-08,10:01:00,2023-08-11,Travel Agency,1219,30,Business,905.9325000000001,Regular,Miles,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-08,Non-Holiday,0,Clear,37.38,1.89,20.73,150,0,1247.57,28,Emirates,250,318,601,250,28,1.5,1207.91
DA404,ORD,SEA,2023-05-13,14:45:00,2023-04-26,Phone,210,22,Economy,683.0625,Regular,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-13,Non-Holiday,0,Storm,24.03,0.17,47.24,39,0,316.49,17,Delta Airlines,132,211,885,132,17,1.5,910.75
AA100,LAX,LAS,2023-08-12,02:12:00,2023-05-06,Online,3706,56,Economy,686.235,Regular,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-12,Non-Holiday,0,Rain,-4.88,15.57,31.26,129,0,1013.62,98,American Airlines,223,221,132,223,98,1.0,1372.47
BA202,LAX,SEA,2023-04-22,15:08:00,2023-01-15,Travel Agency,1663,53,First Class,500.91,Premium,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Clear,26.55,15.75,6.67,208,0,1378.15,97,British Airways,111,110,908,111,97,1.0,1001.82
AA100,ORD,SEA,2023-12-26,00:21:00,2023-11-03,Phone,2177,53,Economy,282.88,Premium,Miles,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-26,Non-Holiday,0,Clear,34.28,0.08,8.04,14,0,522.7,53,American Airlines,359,402,21,359,53,1.0,565.76
CA303,JFK,LAS,2023-09-08,13:38:00,2023-06-25,Online,4921,60,First Class,694.37,Discount,Credit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-08,Non-Holiday,0,Storm,23.9,0.84,25.22,212,0,1045.87,75,Air Canada,250,271,818,250,75,1.0,1388.74
DA404,ORD,MIA,2023-05-26,12:41:00,2023-05-23,Phone,4513,20,First Class,811.8560000000001,Premium,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Snow,38.87,2.2,41.35,28,0,379.48,3,Delta Airlines,145,238,761,145,3,3.2,507.41
EA505,DEN,LAS,2023-03-19,04:22:00,2023-03-06,Travel Agency,3361,51,First Class,1307.2510000000002,Premium,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-19,Non-Holiday,0,Fog,7.54,15.01,13.46,136,0,1224.97,13,Emirates,77,160,262,77,13,2.2,1188.41
BA202,DFW,SEA,2023-08-22,15:21:00,2023-07-21,Online,3395,30,Economy,111.036,Regular,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-22,Non-Holiday,0,Storm,37.39,14.51,12.01,133,0,630.46,32,British Airways,233,297,921,233,32,1.2,185.06
CA303,LAX,ATL,2023-04-08,13:59:00,2023-01-24,Phone,2538,48,Economy,483.42,Regular,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-08,Non-Holiday,0,Clear,25.87,7.51,17.42,36,0,1177.64,74,Air Canada,97,119,839,97,74,1.0,966.84
DA404,DFW,SFO,2023-04-29,22:47:00,2023-03-26,Online,580,39,Economy,886.134,Discount,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-29,Non-Holiday,0,Storm,-5.45,5.07,25.52,69,0,242.61,34,Delta Airlines,118,180,1367,118,34,1.2,1476.89
CA303,LAX,LAS,2023-07-18,18:22:00,2023-06-15,Travel Agency,3975,56,Economy,89.556,Discount,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-18,Non-Holiday,0,Storm,28.39,5.34,28.89,224,0,1285.91,33,Air Canada,198,261,1102,198,33,1.2,149.26
EA505,JFK,SEA,2023-08-28,19:59:00,2023-08-10,Online,631,48,First Class,759.03,Premium,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-28,Non-Holiday,0,Clear,29.47,14.72,34.83,125,0,179.02,18,Emirates,239,317,1199,239,18,1.5,1012.04
EA505,DFW,MIA,2023-02-07,03:51:00,2023-01-29,Online,4787,28,Economy,708.9060000000001,Discount,Miles,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-07,Non-Holiday,0,Clear,16.48,17.22,49.19,201,0,1064.99,9,Emirates,37,124,231,37,9,2.2,644.46
BA202,ORD,SEA,2023-08-13,16:33:00,2023-08-06,Phone,201,19,First Class,489.31399999999996,Regular,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-13,Non-Holiday,0,Rain,-2.92,4.23,16.15,181,0,305.66,7,British Airways,224,313,993,224,7,2.8,349.51
EA505,DEN,SEA,2023-03-19,01:31:00,2022-12-28,Phone,3856,31,First Class,384.87,Discount,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-19,Non-Holiday,0,Storm,-2.79,14.74,44.2,136,0,659.22,81,Emirates,77,92,91,77,81,1.0,769.74
AA100,LAX,SEA,2023-03-22,03:35:00,2023-01-13,Phone,1021,50,First Class,569.715,Premium,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-22,Non-Holiday,0,Clear,13.53,4.1,26.36,65,0,1183.22,68,American Airlines,80,108,215,80,68,1.0,1139.43
BA202,LAX,MIA,2023-03-14,15:48:00,2023-01-24,Online,321,55,Economy,98.568,Regular,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-14,Non-Holiday,0,Rain,33.02,5.3,38.48,40,0,389.41,49,British Airways,72,119,948,72,49,1.2,164.28
DA404,JFK,LAS,2023-09-24,08:37:00,2023-06-24,Travel Agency,3885,56,Economy,543.05,Discount,Miles,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-24,Non-Holiday,0,Rain,9.71,18.25,17.4,52,0,717.58,92,Delta Airlines,266,270,517,266,92,1.0,1086.1
BA202,ORD,SEA,2023-04-22,04:08:00,2023-02-27,Travel Agency,2742,68,Economy,169.42,Discount,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Rain,9.95,16.69,17.96,28,0,89.31,54,British Airways,111,153,248,111,54,1.0,338.84
AA100,DEN,MIA,2023-12-02,00:49:00,2023-08-30,Phone,359,55,Business,683.285,Regular,Miles,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-02,Non-Holiday,0,Clear,33.65,11.37,10.65,158,0,481.29,94,American Airlines,335,337,49,335,94,1.0,1366.57
CA303,ORD,LAS,2023-07-31,08:55:00,2023-07-06,Phone,2370,51,Business,757.98,Regular,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-31,Non-Holiday,0,Snow,31.11,2.64,8.67,82,0,1137.43,25,Air Canada,211,282,535,211,25,1.5,1010.64
DA404,ORD,LAS,2023-06-02,23:50:00,2023-05-12,Travel Agency,2947,56,Business,503.90999999999997,Discount,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-02,Non-Holiday,0,Snow,31.85,6.27,2.63,14,0,978.59,21,Delta Airlines,152,227,1430,152,21,1.5,671.88
AA100,ORD,SEA,2023-03-10,03:53:00,2023-03-09,Phone,2917,57,First Class,2688.196,Premium,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-10,Non-Holiday,0,Rain,3.07,3.54,5.34,130,0,538.49,1,American Airlines,68,163,233,68,1,3.8,1414.84
BA202,LAX,ATL,2023-10-12,04:38:00,2023-08-29,Online,4456,20,First Class,614.064,Premium,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-12,Non-Holiday,0,Clear,27.36,14.1,2.21,230,0,342.5,44,British Airways,284,336,278,284,44,1.2,1023.44
DA404,DEN,SEA,2023-12-26,19:58:00,2023-11-11,Travel Agency,1665,41,Economy,119.18399999999998,Premium,Debit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-26,Non-Holiday,0,Fog,18.33,9.89,7.93,230,0,1174.94,45,Delta Airlines,359,410,1198,359,45,1.2,198.64
BA202,DEN,ATL,2023-06-15,16:12:00,2023-03-30,Online,4879,54,First Class,722.905,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-15,Non-Holiday,0,Rain,19.74,11.69,8.82,64,0,1141.85,77,British Airways,165,184,972,165,77,1.0,1445.81
BA202,LAX,SFO,2023-11-13,02:13:00,2023-11-04,Phone,2526,24,Business,1626.922,Premium,Debit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-13,Non-Holiday,0,Storm,24.53,8.29,14.03,141,0,784.69,9,British Airways,316,403,133,316,9,2.2,1479.02
AA100,ORD,ATL,2023-09-28,10:41:00,2023-09-22,Phone,1204,43,First Class,1547.5320000000002,Regular,Miles,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-28,Non-Holiday,0,Fog,5.33,10.82,45.36,175,0,603.6,6,American Airlines,270,360,641,270,6,2.8,1105.38
DA404,ORD,MIA,2023-05-14,06:37:00,2023-05-02,Phone,3654,68,Economy,455.807,Premium,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-14,Non-Holiday,0,Snow,-1.42,10.34,19.58,203,0,1227.95,12,Delta Airlines,133,217,397,133,12,2.2,414.37
CA303,ORD,SFO,2023-05-26,21:31:00,2023-05-21,Travel Agency,4337,47,First Class,1911.4479999999999,Regular,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Snow,38.87,2.2,41.35,138,0,305.05,5,Air Canada,145,236,1291,145,5,2.8,1365.32
BA202,DEN,SEA,2023-04-22,03:35:00,2023-03-02,Travel Agency,1879,37,Business,508.915,Regular,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Rain,-0.66,8.03,1.66,155,1,1315.32,51,British Airways,111,156,215,111,51,1.0,1017.83
CA303,JFK,LAS,2023-10-02,11:28:00,2023-06-28,Travel Agency,1046,41,First Class,702.5,Discount,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-02,Non-Holiday,0,Clear,20.85,17.59,24.52,153,0,922.43,96,Air Canada,274,274,688,274,96,1.0,1405.0
EA505,DEN,SEA,2023-05-13,22:44:00,2023-02-13,Online,5,69,Business,68.895,Regular,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-13,Non-Holiday,0,Clear,11.36,8.97,14.09,92,0,1205.21,89,Emirates,132,139,1364,132,89,1.0,137.79
BA202,LAX,ATL,2023-07-21,21:35:00,2023-07-13,Travel Agency,1039,45,Economy,1604.5150000000003,Discount,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-21,Non-Holiday,0,Storm,-8.32,7.86,24.44,193,0,216.34,8,British Airways,201,289,1295,201,8,2.2,1458.65
DA404,JFK,SFO,2023-09-16,00:46:00,2023-06-26,Online,4673,52,Business,84.04,Regular,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-16,Non-Holiday,0,Clear,-7.87,10.85,28.34,215,0,1362.61,82,Delta Airlines,258,272,46,258,82,1.0,168.08
EA505,JFK,SEA,2023-02-11,04:27:00,2022-11-15,Online,2620,31,Economy,142.29,Discount,Miles,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-11,Non-Holiday,0,Rain,28.06,9.84,28.82,87,0,714.87,88,Emirates,41,49,267,41,88,1.0,284.58
AA100,DEN,SEA,2023-07-04,22:41:00,2023-06-23,Phone,415,67,Business,964.546,Premium,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-04,Non-Holiday,0,Rain,15.39,17.59,12.67,43,0,868.85,11,American Airlines,184,269,1361,184,11,2.2,876.86
EA505,DEN,MIA,2023-07-31,04:14:00,2023-07-30,Phone,4635,30,First Class,2528.0829999999996,Discount,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-31,Non-Holiday,0,Snow,30.33,11.18,48.77,62,0,871.12,1,Emirates,211,306,254,211,1,3.8,1330.57
EA505,DEN,ATL,2023-03-04,18:15:00,2023-01-10,Travel Agency,1465,44,Economy,303.455,Discount,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-04,Non-Holiday,0,Snow,15.59,6.89,4.59,2,0,540.03,53,Emirates,62,105,1095,62,53,1.0,606.91
CA303,ORD,LAS,2023-07-25,06:44:00,2023-05-05,Online,2413,56,Business,655.535,Discount,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-25,Non-Holiday,0,Clear,9.3,8.48,45.96,36,0,764.58,81,Air Canada,205,220,404,205,81,1.0,1311.07
AA100,DFW,SFO,2023-11-16,18:18:00,2023-10-13,Phone,2007,51,Business,240.03,Discount,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-16,Non-Holiday,0,Snow,32.8,19.44,8.2,118,0,111.91,34,American Airlines,319,381,1098,319,34,1.2,400.05
BA202,DFW,SFO,2023-07-21,11:02:00,2023-05-15,Travel Agency,4721,26,Economy,553.51,Regular,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-21,Non-Holiday,0,Rain,38.26,2.95,44.45,98,0,804.79,67,British Airways,201,230,662,201,67,1.0,1107.02
CA303,JFK,SFO,2023-02-01,11:13:00,2023-01-06,Travel Agency,4148,65,Business,506.985,Premium,Debit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,Independence Day,2023-02-01,Public Holiday,1,Clear,-4.55,9.96,35.86,236,0,1264.27,26,Air Canada,31,101,673,31,26,1.5,675.98
DA404,JFK,SFO,2023-05-26,06:32:00,2023-05-10,Phone,4571,68,Economy,398.40000000000003,Premium,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Snow,12.63,9.83,29.1,148,0,955.9,16,Delta Airlines,145,225,392,145,16,1.5,531.2
BA202,DFW,SFO,2023-01-19,03:06:00,2022-12-29,Phone,1431,65,First Class,342.78000000000003,Premium,Credit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-19,Non-Holiday,0,Fog,24.49,17.07,42.35,146,0,1101.64,21,British Airways,18,93,186,18,21,1.5,457.04
DA404,ORD,SEA,2023-05-30,00:49:00,2023-05-18,Travel Agency,3267,52,Business,850.74,Regular,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-30,Non-Holiday,0,Snow,17.2,15.49,39.18,112,0,1100.09,12,Delta Airlines,149,233,49,149,12,2.2,773.4
EA505,DEN,MIA,2023-10-03,06:51:00,2023-07-02,Online,4955,51,Business,385.495,Premium,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-03,Non-Holiday,0,Clear,10.68,12.51,34.75,231,0,595.73,93,Emirates,275,278,411,275,93,1.0,770.99
DA404,DFW,LAS,2023-05-13,17:15:00,2023-05-11,Phone,253,60,Business,1804.128,Discount,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-13,Non-Holiday,0,Snow,-5.7,18.7,41.79,206,0,1357.05,2,Delta Airlines,132,226,1035,132,2,3.2,1127.58
AA100,DEN,MIA,2023-07-01,13:43:00,2023-04-11,Online,2988,51,First Class,370.625,Discount,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,Christmas,2023-07-01,Public Holiday,1,Clear,6.28,4.1,14.39,183,0,389.5,81,American Airlines,181,196,823,181,81,1.0,741.25
AA100,LAX,LAS,2023-12-12,08:33:00,2023-10-05,Online,4521,34,Business,305.03,Discount,Debit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-12,Non-Holiday,0,Fog,20.66,19.77,33.11,4,0,134.73,68,American Airlines,345,373,513,345,68,1.0,610.06
EA505,LAX,ATL,2023-10-31,04:19:00,2023-07-26,Travel Agency,1520,24,Economy,689.12,Premium,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-31,Non-Holiday,0,Fog,-0.83,19.15,35.11,160,0,1121.71,97,Emirates,303,302,259,303,97,1.0,1378.24
